Campaign,UnitID,SiteID,Type,Ware,Number,Weight,Era,Period,low,high
SLP-2004,620,,CER,STV,1,,Classic,H-R,-350,500
SLP-2004,628,,CER,STV,1,,Classic,H-R,-350,500
SLP-2004,669,,CER,STV,1,,Classic,H-R,-350,500
SLP-2004,1224,,CER,STV,1,,Classic,H-R,-350,500
SLP-2004,1225,,CER,STV,1,,Classic,H-R,-350,500
SLP-2004,468,,CER,SV,1,,Classic,H-R,-350,500
SLP-2004,617,,CER,TER,1,,Classic,H-R,-350,500
SLP-2004,652,,CER,TERARCH,1,,Classic,H-R,-350,500
SLP-2004,340,,CER,TERFIG,1,,Classic,H-R,-350,500
SLP-2004,443,s,CER,TIL,23,1600,Classic,H-R,-350,500
SLP-2004,202,s,CER,TIL,15,1400,Classic,H-R,-350,500
SLP-2004,243,s,CER,TIL,8,100,Classic,H-R,-350,500
SLP-2004,244,s,CER,TIL,9,250,Classic,H-R,-350,500
SLP-2004,258,s,CER,TIL,13,2500,Classic,H-R,-350,500
SLP-2004,286,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,183,,CER,TIL,13,,Classic,H-R,-350,500
SLP-2004,615,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,160,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,559,,CER,TIL,11,,Classic,H-R,-350,500
SLP-2004,607,,CER,TIL,3,100,Classic,H-R,-350,500
SLP-2004,652,,CER,TIL,20,1500,Classic,H-R,-350,500
SLP-2004,336,,CER,TIL,4,150,Classic,H-R,-350,500
SLP-2004,339,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,457,,CER,TIL,8,400,Classic,H-R,-350,500
SLP-2004,596,,CER,TIL,8,,Classic,H-R,-350,500
SLP-2004,1242,,CER,TIL,10,,Classic,H-R,-350,500
SLP-2004,1245,,CER,TIL,7,,Classic,H-R,-350,500
SLP-2004,558,,CER,TIL,15,,Classic,H-R,-350,500
SLP-2004,560,,CER,TIL,13,600,Classic,H-R,-350,500
SLP-2004,577,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,631,,CER,TIL,30,1500,Classic,H-R,-350,500
SLP-2004,661,,CER,TIL,6,200,Classic,H-R,-350,500
SLP-2004,743,,CER,TIL,8,,Classic,H-R,-350,500
SLP-2004,614,,CER,TIL,17,,Classic,H-R,-350,500
SLP-2004,740,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,664,,CER,TIL,6,,Classic,H-R,-350,500
SLP-2004,345,,CER,TIL,32,200,Classic,H-R,-350,500
SLP-2004,183,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,183,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,184,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,245,,CER,TIL,14,470,Classic,H-R,-350,500
SLP-2004,270,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,283,,CER,TIL,2,150,Classic,H-R,-350,500
SLP-2004,322,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,323,,CER,TIL,15,,Classic,H-R,-350,500
SLP-2004,326,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,346,,CER,TIL,9,200,Classic,H-R,-350,500
SLP-2004,486,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,181,,CER,TIL,8,100,Classic,H-R,-350,500
SLP-2004,552,,CER,TIL,35,2600,Classic,H-R,-350,500
SLP-2004,580,,CER,TIL,7,300,Classic,H-R,-350,500
SLP-2004,591,,CER,TIL,4,200,Classic,H-R,-350,500
SLP-2004,550,,CER,TIL,24,2100,Classic,H-R,-350,500
SLP-2004,612,,CER,TIL,1,40,Classic,H-R,-350,500
SLP-2004,613,,CER,TIL,1,80,Classic,H-R,-350,500
SLP-2004,638,,CER,TIL,1,50,Classic,H-R,-350,500
SLP-2004,639,,CER,TIL,1,40,Classic,H-R,-350,500
SLP-2004,1231,,CER,TIL,6,,Classic,H-R,-350,500
SLP-2004,1236,,CER,TIL,7,,Classic,H-R,-350,500
SLP-2004,1247,,CER,TIL,9,,Classic,H-R,-350,500
SLP-2004,203,,CER,TIL,8,,Classic,H-R,-350,500
SLP-2004,578,,CER,TIL,17,1100,Classic,H-R,-350,500
SLP-2004,620,,CER,TIL,6,500,Classic,H-R,-350,500
SLP-2004,347,,CER,TIL,10,,Classic,H-R,-350,500
SLP-2004,347,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,556,,CER,TIL,33,2000,Classic,H-R,-350,500
SLP-2004,586,,CER,TIL,36,319,Classic,H-R,-350,500
SLP-2004,551,,CER,TIL,32,2500,Classic,H-R,-350,500
SLP-2004,181,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,271,,CER,TIL,9,2,Classic,H-R,-350,500
SLP-2004,665,,CER,TIL,9,,Classic,H-R,-350,500
SLP-2004,546,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,1259,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,644,,CER,TIL,1,35,Classic,H-R,-350,500
SLP-2004,324,,CER,TIL,9,,Classic,H-R,-350,500
SLP-2004,637,,CER,TIL,1,25,Classic,H-R,-350,500
SLP-2004,193,,CER,TIL,17,400,Classic,H-R,-350,500
SLP-2004,1216,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,122,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,141,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,22,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,551,,CER,TIL,37,2000,Classic,H-R,-350,500
SLP-2004,273,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,658,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,2,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,6,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,9,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,13,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,43,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,43,,CER,TIL,7,,Classic,H-R,-350,500
SLP-2004,77,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,98,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,107,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,151,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,152,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,156,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,171,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,173,,CER,TIL,8,,Classic,H-R,-350,500
SLP-2004,174,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,177,,CER,TIL,6,,Classic,H-R,-350,500
SLP-2004,181,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,182,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,188,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,193,,CER,TIL,5,125,Classic,H-R,-350,500
SLP-2004,193,,CER,TIL,21,350,Classic,H-R,-350,500
SLP-2004,194,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,194,,CER,TIL,7,250,Classic,H-R,-350,500
SLP-2004,195,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,195,,CER,TIL,7,300,Classic,H-R,-350,500
SLP-2004,195,,CER,TIL,12,300,Classic,H-R,-350,500
SLP-2004,195,,CER,TIL,28,300,Classic,H-R,-350,500
SLP-2004,196,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,196,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,197,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,198,,CER,TIL,8,150,Classic,H-R,-350,500
SLP-2004,200,,CER,TIL,8,,Classic,H-R,-350,500
SLP-2004,204,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,207,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,212,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,214,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,217,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,223,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,236,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,237,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,241,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,242,,CER,TIL,20,300,Classic,H-R,-350,500
SLP-2004,243,,CER,TIL,26,650,Classic,H-R,-350,500
SLP-2004,244,,CER,TIL,5,300,Classic,H-R,-350,500
SLP-2004,252,,CER,TIL,6,,Classic,H-R,-350,500
SLP-2004,268,,CER,TIL,8,,Classic,H-R,-350,500
SLP-2004,277,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,319,,CER,TIL,9,150,Classic,H-R,-350,500
SLP-2004,321,,CER,TIL,16,300,Classic,H-R,-350,500
SLP-2004,324,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,327,,CER,TIL,7,,Classic,H-R,-350,500
SLP-2004,335,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,339,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,341,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,343,,CER,TIL,6,,Classic,H-R,-350,500
SLP-2004,343,,CER,TIL,11,20,Classic,H-R,-350,500
SLP-2004,353,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,354,,CER,TIL,4,120,Classic,H-R,-350,500
SLP-2004,383,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,417,,CER,TIL,8,120,Classic,H-R,-350,500
SLP-2004,420,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,442,,CER,TIL,15,400,Classic,H-R,-350,500
SLP-2004,452,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,480,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,542,,CER,TIL,27,1750,Classic,H-R,-350,500
SLP-2004,544,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,547,,CER,TIL,21,1100,Classic,H-R,-350,500
SLP-2004,548,,CER,TIL,21,1100,Classic,H-R,-350,500
SLP-2004,554,,CER,TIL,4,50,Classic,H-R,-350,500
SLP-2004,555,,CER,TIL,15,500,Classic,H-R,-350,500
SLP-2004,574,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,575,,CER,TIL,3,100,Classic,H-R,-350,500
SLP-2004,576,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,581,,CER,TIL,4,60,Classic,H-R,-350,500
SLP-2004,583,,CER,TIL,1,200,Classic,H-R,-350,500
SLP-2004,589,,CER,TIL,7,300,Classic,H-R,-350,500
SLP-2004,593,,CER,TIL,4,100,Classic,H-R,-350,500
SLP-2004,597,,CER,TIL,12,200,Classic,H-R,-350,500
SLP-2004,599,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,600,,CER,TIL,5,100,Classic,H-R,-350,500
SLP-2004,601,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,602,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,605,,CER,TIL,16,850,Classic,H-R,-350,500
SLP-2004,627,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,630,,CER,TIL,18,400,Classic,H-R,-350,500
SLP-2004,632,,CER,TIL,13,500,Classic,H-R,-350,500
SLP-2004,633,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,634,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,635,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,636,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,643,,CER,TIL,7,150,Classic,H-R,-350,500
SLP-2004,646,,CER,TIL,22,1100,Classic,H-R,-350,500
SLP-2004,653,,CER,TIL,6,50,Classic,H-R,-350,500
SLP-2004,656,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,672,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,674,,CER,TIL,4,100,Classic,H-R,-350,500
SLP-2004,681,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,689,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,741,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,744,,CER,TIL,6,100,Classic,H-R,-350,500
SLP-2004,1132,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,1167,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,1169,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,1184,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,1185,,CER,TIL,12,450,Classic,H-R,-350,500
SLP-2004,1188,,CER,TIL,11,350,Classic,H-R,-350,500
SLP-2004,1188,,CER,TIL,13,2200,Classic,H-R,-350,500
SLP-2004,1215,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,1217,,CER,TIL,4,170,Classic,H-R,-350,500
SLP-2004,1223,,CER,TIL,12,250,Classic,H-R,-350,500
SLP-2004,1224,,CER,TIL,4,250,Classic,H-R,-350,500
SLP-2004,1224,,CER,TIL,7,80,Classic,H-R,-350,500
SLP-2004,1225,,CER,TIL,9,180,Classic,H-R,-350,500
SLP-2004,1234,,CER,TIL,7,,Classic,H-R,-350,500
SLP-2004,1239,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,1240,,CER,TIL,5,450,Classic,H-R,-350,500
SLP-2004,1240,,CER,TIL,11,,Classic,H-R,-350,500
SLP-2004,1243,,CER,TIL,1,150,Classic,H-R,-350,500
SLP-2004,1244,,CER,TIL,2,70,Classic,H-R,-350,500
SLP-2004,1248,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,1253,,CER,TIL,14,200,Classic,H-R,-350,500
SLP-2004,1281,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,1284,,CER,TIL,6,,Classic,H-R,-350,500
SLP-2004,1291,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,1297,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,598,,CER,TIL,9,400,Classic,H-R,-350,500
SLP-2004,1255,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,1222,,CER,TIL,2,100,Classic,H-R,-350,500
SLP-2004,254,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,280,,CER,TIL,5,300,Classic,H-R,-350,500
SLP-2004,279,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,260,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,1290,,CER,TIL,5,250,Classic,H-R,-350,500
SLP-2004,604,,CER,TIL,15,700,Classic,H-R,-350,500
SLP-2004,647,,CER,TIL,7,200,Classic,H-R,-350,500
SLP-2004,616,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,258,,CER,TIL,21,1500,Classic,H-R,-350,500
SLP-2004,27,,CER,TIL,8,,Classic,H-R,-350,500
SLP-2004,677,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,213,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,521,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,541,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,517,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,554,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,16,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,595,,CER,TIL,24,1800,Classic,H-R,-350,500
SLP-2004,318,,CER,TIL,15,10,Classic,H-R,-350,500
SLP-2004,639,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,198,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,271,,CER,TIL,50,,Classic,H-R,-350,500
SLP-2004,455,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,643,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,45,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,285,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,387,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,640,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,349,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,618,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,542,,CER,TIL,8,300,Classic,H-R,-350,500
SLP-2004,579,,CER,TIL,4,200g,Classic,H-R,-350,500
SLP-2004,594,,CER,TIL,22,1600,Classic,H-R,-350,500
SLP-2004,583,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,202,,CER,TIL,8,1,Classic,H-R,-350,500
SLP-2004,196,,CER,TIL,3,300,Classic,H-R,-350,500
SLP-2004,196,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,546,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,641,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,10,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,195,,CER,TIL,6,200,Classic,H-R,-350,500
SLP-2004,201,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,256,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,256,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,314,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,342,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,458,,CER,TIL,8,,Classic,H-R,-350,500
SLP-2004,542,,CER,TIL,5,250,Classic,H-R,-350,500
SLP-2004,563,,CER,TIL,5,250,Classic,H-R,-350,500
SLP-2004,609,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,660,,CER,TIL,6,,Classic,H-R,-350,500
SLP-2004,1196,,CER,TIL,7,,Classic,H-R,-350,500
SLP-2004,1200,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,1224,,CER,TIL,19,,Classic,H-R,-350,500
SLP-2004,1237,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,1253,,CER,TIL,12,150,Classic,H-R,-350,500
SLP-2004,1264,,CER,TIL,6,,Classic,H-R,-350,500
SLP-2004,1284,,CER,TIL,5,500,Classic,H-R,-350,500
SLP-2004,1292,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,1293,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,646,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,546,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,132,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,94,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,138,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,175,,CER,TIL,5,,Classic,H-R,-350,500
SLP-2004,196,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,196,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,245,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,324,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,329,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,346,,CER,TIL,11,250,Classic,H-R,-350,500
SLP-2004,505,,CER,TIL,7,,Classic,H-R,-350,500
SLP-2004,547,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,562,,CER,TIL,2,200,Classic,H-R,-350,500
SLP-2004,573,,CER,TIL,11,35g,Classic,H-R,-350,500
SLP-2004,606,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,621,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,622,,CER,TIL,42,80,Classic,H-R,-350,500
SLP-2004,624,,CER,TIL,3,,Classic,H-R,-350,500
SLP-2004,629,,CER,TIL,13,650,Classic,H-R,-350,500
SLP-2004,659,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,670,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,693,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,701,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,1189,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,1191,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,1199,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,1201,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,1224,,CER,TIL,7,,Classic,H-R,-350,500
SLP-2004,1224,,CER,TIL,8,,Classic,H-R,-350,500
SLP-2004,1224,,CER,TIL,21,300,Classic,H-R,-350,500
SLP-2004,1225,,CER,TIL,4,,Classic,H-R,-350,500
SLP-2004,1225,,CER,TIL,9,400,Classic,H-R,-350,500
SLP-2004,1225,,CER,TIL,11,,Classic,H-R,-350,500
SLP-2004,1225,,CER,TIL,12,200,Classic,H-R,-350,500
SLP-2004,1225,,CER,TIL,19,300,Classic,H-R,-350,500
SLP-2004,1238,,CER,TIL,7,100,Classic,H-R,-350,500
SLP-2004,1252,,CER,TIL,1,,Classic,H-R,-350,500
SLP-2004,1252,,CER,TIL,13,,Classic,H-R,-350,500
SLP-2004,1253,,CER,TIL,15,250,Classic,H-R,-350,500
SLP-2004,1282,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2004,1284,,CER,TIL,2,,Classic,H-R,-350,500
SLP-2005,3175,,CER,TIL,2,245,Classic,H-R,-350,500
SLP-2005,2309,,CER,TIL,2,590,Classic,H-R,-350,500
SLP-2005,3545,,CER,TIL,20,1555,Classic,H-R,-350,500
SLP-2005,3553,,CER,TIL,8,360,Classic,H-R,-350,500
SLP-2005,2257,,CER,TIL,3,240,Classic,H-R,-350,500
SLP-2005,3530,,CER,TIL,9,680,Classic,H-R,-350,500
SLP-2005,3534,,CER,TIL,12,1645,Classic,H-R,-350,500
SLP-2005,2421,,CER,TIL,4,510,Classic,H-R,-350,500
SLP-2005,2266,,CER,TIL,1,235,Classic,H-R,-350,500
SLP-2005,2376,,CER,TIL,2,560,Classic,H-R,-350,500
SLP-2005,3581,,CER,TIL,1,35,Classic,H-R,-350,500
SLP-2005,2701,,CER,TIL,1,145,Classic,H-R,-350,500
SLP-2005,3164,,CER,TIL,2,140,Classic,H-R,-350,500
SLP-2005,3241,,CER,TIL,4,880,Classic,H-R,-350,500
SLP-2005,3587,,CER,TIL,2,590,Classic,H-R,-350,500
SLP-2005,3237,,CER,TIL,6,1120,Classic,H-R,-350,500
SLP-2005,2423,,CER,TIL,2,395,Classic,H-R,-350,500
SLP-2005,2604,,CER,TIL,1,175,Classic,H-R,-350,500
SLP-2005,3159,,CER,TIL,1,180,Classic,H-R,-350,500
SLP-2005,3183,,CER,TIL,2,260,Classic,H-R,-350,500
SLP-2005,3542,,CER,TIL,5,530,Classic,H-R,-350,500
SLP-2005,3544,,CER,TIL,2,345,Classic,H-R,-350,500
SLP-2005,3549,,CER,TIL,7,420,Classic,H-R,-350,500
SLP-2005,3561,,CER,TIL,3,185,Classic,H-R,-350,500
SLP-2005,3579,,CER,TIL,5,425,Classic,H-R,-350,500
SLP-2005,3580,,CER,TIL,13,955,Classic,H-R,-350,500
SLP-2005,2310,,CER,TIL,1,255,Classic,H-R,-350,500
SLP-2005,2310,,CER,TIL,1,510,Classic,H-R,-350,500
SLP-2005,2310,,CER,TIL,1,740,Classic,H-R,-350,500
SLP-2005,2299,,CER,TIL,1,380,Classic,H-R,-350,500
SLP-2005,3189,,CER,TIL,3,215,Classic,H-R,-350,500
SLP-2005,2310,,CER,TIL,3,350,Classic,H-R,-350,500
SLP-2005,2344,,CER,TIL,2,240,Classic,H-R,-350,500
SLP-2005,3240,,CER,TIL,8,480,Classic,H-R,-350,500
SLP-2005,3236,,CER,TIL,5,440,Classic,H-R,-350,500
SLP-2005,3239,,CER,TIL,7,760,Classic,H-R,-350,500
SLP-2005,3235,,CER,TIL,2,245,Classic,H-R,-350,500
SLP-2005,2351,,CER,TIL,2,105,Classic,H-R,-350,500
SLP-2005,3165,,CER,TIL,6,550,Classic,H-R,-350,500
SLP-2005,3541,,CER,TIL,6,445,Classic,H-R,-350,500
SLP-2005,3547,,CER,TIL,5,830,Classic,H-R,-350,500
SLP-2005,3550,,CER,TIL,3,515,Classic,H-R,-350,500
SLP-2005,3567,,CER,TIL,3,325,Classic,H-R,-350,500
SLP-2005,3584,,CER,TIL,3,1625,Classic,H-R,-350,500
SLP-2005,2291,,CER,TIL,1,175,Classic,H-R,-350,500
SLP-2005,3237,,CER,TIL,1,570,Classic,H-R,-350,500
SLP-2005,3241,,CER,TIL,1,335,Classic,H-R,-350,500
SLP-2005,2295,,CER,TIL,1,50,Classic,H-R,-350,500
SLP-2005,2342,,CER,TIL,1,660,Classic,H-R,-350,500
SLP-2005,3575,,CER,TIL,1,205,Classic,H-R,-350,500
SLP-2005,3241,,CER,TIL,1,315,Classic,H-R,-350,500
SLP-2005,2258,,CER,TIL,1,160,Classic,H-R,-350,500
SLP-2005,3241,,CER,TIL,1,745,Classic,H-R,-350,500
SLP-2005,3552,,CER,TIL,1,125,Classic,H-R,-350,500
SLP-2005,2362,,CER,TIL,1,530,Classic,H-R,-350,500
SLP-2005,3511,,CER,TIL,1,70,Classic,H-R,-350,500
SLP-2005,3584,,CER,TIL,4,755,Classic,H-R,-350,500
SLP-2005,3157,,CER,TIL,6,680,Not recorded,H-R,-350,500
SLP-2005,3227,,CER,TIL,1,170,Not recorded,H-R,-350,500
SLP-2005,3568,,CER,TIL,2,255,Not recorded,H-R,-350,500
SLP-2005,3578,,CER,TIL,7,575,Not recorded,H-R,-350,500
SLP-2005,3523,,CER,TIL,1,75,Not recorded,H-R,-350,500
SLP-2005,2303,,CER,TIL,1,65,Not recorded,H-R,-350,500
SLP-2005,3143,,CER,TIL,6,495,Classic,H-R,-350,500
SLP-2005,3212,,CER,TIL,5,245,Classic,H-R,-350,500
SLP-2005,3205,,CER,TIL,7,800,Classic,H-R,-350,500
SLP-2005,3095,,CER,TIL,1,70,Classic,H-R,-350,500
SLP-2005,3161,,CER,TIL,1,205,Classic,H-R,-350,500
SLP-2005,2162,,CER,TIL,1,440,Classic,H-R,-350,500
SLP-2005,3204,,CER,TIL,2,535,Classic,H-R,-350,500
SLP-2005,2445,,CER,TIL,1,245,Classic,H-R,-350,500
SLP-2005,3042,,CER,TIL,1,240,Classic,H-R,-350,500
SLP-2005,3156,,CER,TIL,7,325,Classic,H-R,-350,500
SLP-2005,2341,,CER,TIL,2,150,Classic,H-R,-350,500
SLP-2005,2370,,CER,TIL,2,130,Classic,H-R,-350,500
SLP-2005,3122,,CER,TIL,4,375,Classic,H-R,-350,500
SLP-2005,2039,,CER,TIL,4,500,Classic,H-R,-350,500
SLP-2005,3042,,CER,TIL,5,1385,Classic,H-R,-350,500
SLP-2005,2152,,CER,TIL,3,400,Classic,H-R,-350,500
SLP-2005,2529,,CER,TIL,5,425,Classic,H-R,-350,500
SLP-2005,2534,,CER,TIL,5,185,Classic,H-R,-350,500
SLP-2005,3208,,CER,TIL,7,1030,Classic,H-R,-350,500
SLP-2005,2157,,CER,TIL,6,310,Classic,H-R,-350,500
SLP-2005,2309,,CER,TIL,15,1845,Classic,H-R,-350,500
SLP-2005,2425,,CER,TIL,5,495,Classic,H-R,-350,500
SLP-2005,3101,,CER,TIL,4,455,Classic,H-R,-350,500
SLP-2005,3135,,CER,TIL,2,345,Classic,H-R,-350,500
SLP-2005,3187,,CER,TIL,3,275,Classic,H-R,-350,500
SLP-2005,2466,,CER,TIL,3,315,Classic,H-R,-350,500
SLP-2005,2191,,CER,TIL,3,225,Classic,H-R,-350,500
SLP-2005,3041,,CER,TIL,6,1345,Classic,H-R,-350,500
SLP-2005,3096,,CER,TIL,4,280,Classic,H-R,-350,500
SLP-2005,3052,,CER,TIL,3,200,Classic,H-R,-350,500
SLP-2005,3121,,CER,TIL,6,485,Classic,H-R,-350,500
SLP-2005,3121,,CER,TIL,1,85,Classic,H-R,-350,500
