Campaign,UnitID,Visitnr,SampleID,SiteID,Adm,Date,Type,Ware,Number,Weight,Fragment,Form,Fabric,Colour,Era,Period,Diameter,Inclusions,Decoration,Thickness,Parallel,Remarks
SLP-2004,55,1,1,,ET,,CER,CW,1,,w,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1155,1,1,,JP,,CER,CW,1,,w,,,,Unidentified,UNI,,,,,,DS
SLP-2004,5,1,1,,MJK,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,7,1,1,,ET,,CER,CW,7,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,17,1,1,,TS,,CER,CW,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,27,1,1,,ET,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,43,1,1,,,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,63,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,64,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,76,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,77,1,1,,TS,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,79,1,1,,ET,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,101,1,1,,ET,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,106,1,1,,TS,,CER,CW,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,108,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,150,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,151,1,1,,TS,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,152,1,1,,TS,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,163,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,173,1,1,,TS,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,209,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,213,1,1,,MR,,CER,CW,5,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,216,1,1,,ET,,CER,CW,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,263,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,265,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,274,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,324,1,1,,,,CER,CW,10,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,334,1,1,,TS,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,462,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,512,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,539,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,544,1,1,,ET,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,545,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,574,1,1,,TS,,CER,CW,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,583,1,1,,TS,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,584,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,588,1,1,,TS,,CER,CW,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,592,1,1,,TS,,CER,CW,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,636,1,1,,TS,,CER,CW,4,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,645,1,1,,V.D.O,,CER,CW,5,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,650,1,1,,ET,,CER,CW,4,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1157,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1157,1,1,,MR,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1161,1,1,,TS,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1167,1,1,,BS,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,81,1,1,,ET,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,"DS, Antique H?"
SLP-2004,5,1,1,,MJK,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,"DS, big storage jar"
SLP-2004,28,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,"DS, coarse cooking ware"
SLP-2004,31,1,1,,ET,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,"DS, possibly also imp"
SLP-2004,662,1,1,,TS,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,"DS, possibly tile"
SLP-2004,240,1,1,,TS,,CER,CW,1,,r,,,,Unidentified,UNI,,,,,,"DS, probably recent"
SLP-2004,1157,1,1,,MR,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,"DS, same fabric of the tiles, very coarse, big storage jars (pithoi?), Klaas: dolia?, pithoi is grieks"
SLP-2004,174,1,1,,MR,,CER,CW,4,,,,,,Unidentified,UNI,,,,,,"DS, table ware"
SLP-2004,543,1,1,,MR,,CER,CW,3,,,,,,Unidentified,UNI,,,,,,"DS, very oxidized fabric, quite coarse"
SLP-2004,601,1,1,,ET,,CER,CW,9,,,,,,Unidentified,UNI,,,,,,DS????
SLP-2004,193,1,1,,,,CER,CW,4,,,,,,Unidentified,UNI,,,,,,DS. DARK ORANGE FABR. NO BIG INCL.
SLP-2004,389,1,1,,DL,,CER,CW,2,,w,,,,Unidentified,UNI,,,,,,GLAZED INSIDE
SLP-2004,337,1,1,,VDO,,CER,CW,2,,R/W,,,,Unidentified,UNI,,,,,,GREY CORE
SLP-2004,158,1,1,,DL,,CER,CW,1,,b,,,,Unidentified,UNI,,,,,,immobilia+invetriata dentro
SLP-2004,589,1,1,,MR,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,impastoid ware
SLP-2004,257,1,1,,DL,,CER,CW,1,,b,,,,Unidentified,UNI,,,,,,in/outside glazed
SLP-2004,158,1,1,,DL,,CER,CW,1,,r,,,,Unidentified,UNI,,,,,,ingobbiata+invetriata all éstero ed all ínterno
SLP-2004,431,1,1,,DL,,CER,CW,1,,w,,,,Unidentified,UNI,,,,,,INSIDE AND OUTSIDE GLAZED
SLP-2004,621,1,1,,TS,,CER,CW,1,,h,,,,Unidentified,UNI,,,,,,knob
SLP-2004,151,1,1,,TS,,CER,CW,1,,r,,,,Unidentified,UNI,,,,,,LR ?
SLP-2004,151,1,1,,TS,,CER,CW,1,,r,,,,Unidentified,UNI,,,,,,LR ?
SLP-2004,1228,1,1,,V'DO,,CER,CW,1,,r,,,,Unidentified,UNI,,,,,,marrone-arancio
SLP-2004,74,1,1,,TS,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,Maybe H/R
SLP-2004,345,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,"NUMBER UNCERTAIN, CHECK"
SLP-2004,176,1,1,,,,CER,CW,5,,,,,,Unidentified,UNI,,,,,,orange and red
SLP-2004,1296,1,1,,DL,,CER,CW,1,,r,,,,Unidentified,UNI,,,,,,orlo a mandorla
SLP-2004,193,1,1,,,,CER,CW,4,,,,,,Unidentified,UNI,,,,,,"PALE PINK FABR, GREY CORE, A LOT OF INCL. WHITE"
SLP-2004,45,1,1,,ET,,CER,CW,1,,r,,,,Unidentified,UNI,,,,,,poss DS
SLP-2004,78,1,1,,ET,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,possibly dolium rim/ tile
SLP-2004,551,1,1,,ET,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,possibly rim/handle
SLP-2004,100,1,1,,ET,,CER,CW,3,,,,,,Unidentified,UNI,,,,,,"possibly roman, 2 DS"
SLP-2004,328,1,1,,VDO,,CER,CW,2,,w,,,,Unidentified,UNI,,,,,,PRESENZA DI VETRINA MARRONA
SLP-2004,1191,1,1,,V'DO,,CER,CW,4,,w/r,,,,Unidentified,UNI,,,,,,prob R
SLP-2004,552,1,1,,ET,,CER,CW,5,,,,,,Unidentified,UNI,,,,,,probably H
SLP-2004,629,1,1,,ET,,CER,CW,5,,,,,,Unidentified,UNI,,,,,,probably H/R
SLP-2004,264,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,probably REC
SLP-2004,346,1,1,,MR,,CER,CW,3,,b,,,,Unidentified,UNI,,,,,,SP
SLP-2004,1291,1,1,,MR,,CER,CW,6,,b,,,,Unidentified,UNI,,,,,,SP
SLP-2004,1243,1,1,,MR,,CER,CW,3,,r+h,,,,Unidentified,UNI,,,,,,SP
SLP-2004,293,1,1,,MR,,CER,CW,4,,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,453,1,1,,TS,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,1291,1,1,,MR,,CER,CW,3,,,,,,Unidentified,UNI,,,,,,SP (orange fabric)
SLP-2004,1254,1,1,,DL,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,stone or cer.
SLP-2004,600,1,1,,JP,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,strange
SLP-2004,424,1,1,,,,CER,CW,5,,W,,,,Unidentified,UNI,,,,,,STROGAGE VESSEL?
SLP-2004,387,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,TUIT
SLP-2004,355,1,1,,TS,,CER,CW,1,,r,,,,Unidentified,UNI,,,,,,WASH SLIP?
SLP-2004,148,1,1,,TS,,CER,CW,1,,b,,,,Unidentified,UNI,,,,,,
SLP-2004,186,1,1,,,,CER,CW,1,,B,,,,Unidentified,H-R,,,,,,
SLP-2004,256,1,1,,TS,,CER,CW,1,,b,,,,Unidentified,UNI,,,,,,
SLP-2004,386,1,1,,DL,,CER,CW,1,,b,,,,Unidentified,UNI,,,,,,
SLP-2004,589,1,1,,MR,,CER,CW,1,,b,,,,Unidentified,UNI,,,,,,
SLP-2004,649,1,1,,TS,,CER,CW,1,,b,,,,Unidentified,UNI,,,,,,
SLP-2004,1241,1,1,,VDO,,CER,CW,2,,b,,,,Unidentified,UNI,,,,,,
SLP-2004,328,1,1,,VDO,,CER,CW,2,,B/R/,,,,Unidentified,UNI,,,,,,
SLP-2004,367,1,1,,VDO,,CER,CW,5,,B/W/H,,,,Unidentified,UNI,,,,,,
SLP-2004,149,1,1,,TS,,CER,CW,1,,h,,,,Unidentified,UNI,,,,,,
SLP-2004,320,1,1,,TS,,CER,CW,1,,h,,,,Unidentified,UNI,,,,,,
SLP-2004,627,1,1,,TS,,CER,CW,1,,h,,,,Unidentified,UNI,,,,,,
SLP-2004,1168,1,1,,TS/???,,CER,CW,1,,h,,,,Unidentified,UNI,,,,,,
SLP-2004,1185,1,1,,MR,,CER,CW,2,,h,,,,Unidentified,UNI,,,,,,
SLP-2004,1224,1,1,,DL,,CER,CW,1,,h,,,,Unidentified,UNI,,,,,,
SLP-2004,178,1,1,,TS,,CER,CW,1,,r,,,,Unidentified,UNI,,,,,,
SLP-2004,1181,1,1,,DL,,CER,CW,1,,r,,,,Unidentified,UNI,,,,,,
SLP-2004,1182,1,1,,DL,,CER,CW,1,,r,,,,Unidentified,UNI,,,,,,
SLP-2004,1221,1,1,,DL,,CER,CW,2,,r,,,,Unidentified,UNI,,,,,,
SLP-2004,1224,1,1,,DL,,CER,CW,1,,r,,,,Unidentified,UNI,,,,,,
SLP-2004,1251,1,1,,DL,,CER,CW,1,,r,,,,Unidentified,UNI,,,,,,
SLP-2004,345,1,1,,VDO,,CER,CW,2,,R/H,,,,Unidentified,UNI,,,,,,
SLP-2004,331,1,1,,VDO,,CER,CW,5,,R/W,,,,Unidentified,UNI,,,,,,
SLP-2004,572,1,1,,V.D.O,,CER,CW,3,,r/w,,,,Unidentified,UNI,,,,,,
SLP-2004,1224,1,1,,JP,,CER,CW,37,,r+w+b,,,,Unidentified,UNI,,,,,,
SLP-2004,95,1,1,,ET,,CER,CW,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,158,1,1,,DL,,CER,CW,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,257,1,1,,DL,,CER,CW,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,262,1,1,,DL,,CER,CW,2,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,272,1,1,,V.D.O,,CER,CW,4,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,330,1,1,,VDO,,CER,CW,2,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,382,1,1,,DL,,CER,CW,2,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,423,1,1,,,,CER,CW,2,,W,,,,Unidentified,UNI,,,,,,
SLP-2004,431,1,1,,DL,,CER,CW,4,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,445,1,1,,DL,,CER,CW,3,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,483,1,1,,DL,,CER,CW,2,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,637,1,1,,V.D.V,,CER,CW,7,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,638,1,1,,V.D.O,,CER,CW,11,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1182,1,1,,DL,,CER,CW,3,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1182,1,1,,DL,,CER,CW,3,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1224,1,1,,DL,,CER,CW,24,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1225,1,1,,DL,,CER,CW,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1238,1,1,,DL,,CER,CW,2,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1280,1,1,,DL,,CER,CW,2,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1284,1,1,,DL,,CER,CW,3,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1292,1,1,,V'DO,,CER,CW,7,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1296,1,1,,DL,,CER,CW,3,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1252,1,1,,VDO,,CER,CW,8,,w+r+h,,,,Unidentified,UNI,,,,,,
SLP-2004,1225,1,1,,JP,,CER,CW,12,,w+r+h+b,,,,Unidentified,UNI,,,,,,
SLP-2004,3,1,1,,ET,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,10,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,14,1,1,,TS,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,71,1,1,,ET,,CER,CW,3,,,,,,Unidentified,UNI,,,,,,
SLP-2004,95,1,1,,TS,,CER,CW,5,,,,,,Unidentified,UNI,,,,,,
SLP-2004,137,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,256,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,328,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,349,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,366,1,1,,TS,,CER,CW,4,,,,,,Unidentified,UNI,,,,,,
SLP-2004,484,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,542,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,550,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,583,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,589,1,1,,MR,,CER,CW,3,,,,,,Unidentified,UNI,,,,,,
SLP-2004,605,1,1,,MR,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,623,1,1,,TS,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,643,1,1,,MR,,CER,CW,3,,,,,,Unidentified,UNI,,,,,,
SLP-2004,648,1,1,,TS,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,653,1,1,,,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,663,1,1,,TS,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1130,1,1,,TS/MK,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1166,1,1,,TS,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1177,1,1,,DL,,CER,CW,3,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1225,1,1,,VDO,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1232,1,1,,DL,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1235,1,1,,VDO,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1266,1,1,,DL,,CER,CW,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1275,1,1,,DL,,CER,CW,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1282,1,1,,TS,,CER,CW,4,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1297,1,1,,DL,,CER,CW,3,,,,,,Unidentified,UNI,,,,,,
SLP-2005,2309,1,1,,TS/ET,11-11-2005 00:00:00,CER,CW1,1,10,b?,,,e,Classic,R,,,,,"Rainini 1996, no 686:""cista"" late Augustan","""cista"", problematic would be almost non curving wall"
SLP-2004,245,1,1,,,,CER,CW1,1,,r,,ab1,,Classic,H3-R1,,,,0.5,"Rainini 706, 585, Capini 1984.","(Cf. unit 343 T1). Same form as unit 343 T1. Rainini 706 seems best par,but this fr is 'rounder'. IBC-ADI, but also in medio e tardo-ellenistico Larino/Campochiaro Cf. Rainini also 585 for late H."
SLP-2005,2035,1,1,,TS,3-11-2005 00:00:00,CER,CW1,3,6,,,,c1,Classic,H/R,,,,,,"2 sp, seems H"
SLP-2005,3549,1,1,,JP,30-11-2005 00:00:00,CER,CW1,4,20,w,,,e1,Classic,H-LR,,,,,,2SP
SLP-2005,3574,1,1,,JP,30-11-2005 00:00:00,CER,CW1,9,35,w,,,e1,Classic,H-R,,,,,,2SP
SLP-2005,3545,1,1,,JP,30-11-2005 00:00:00,CER,CW1,3,15,w,,,f1,Classic,H-R,,,,,,2SP
SLP-2005,3553,1,1,,JP,30-11-2005 00:00:00,CER,CW1,10,45,w,,,b1,Classic,H-R,,,,,,3SP
SLP-2005,3553,1,1,,JP,30-11-2005 00:00:00,CER,CW1,10,40,w&r&b,,,e1,Classic,H-R,,,,,,3SP
SLP-2005,3044,1,1,,ML,24-11-2005 00:00:00,CER,CW1,2,5,w,,,a1-d1,Classic,LR?,,,,,,A glaze on the inside.
SLP-2004,244,1,1,,,,CER,CW1,1,,R,,,1x reddish brown,Classic,H1,,,,,"Rain: t5: 184, 223, 339, 423","according to parallels of Rainini, these kind of cups are generally dated in the iiird century!"
SLP-2004,258,1,1,,,,CER,CW1,1,,,,,ah1,Classic,H-R,,,,"0,5",,ah1 (sandwich) soft orange fabric with some rough inclusions
SLP-2005,3055,1,1,,ML,23-11-2005 00:00:00,CER,CW1,5,10,w,,,"b1, e1",Classic,R/LR,,,,,,"all very small, very thinwalled cw1fragments."
SLP-2005,3042,1,1,,ML,23-11-2005 00:00:00,CER,CW1,1,5,w,,,d1,Classic,R/LR,,,,,,"Almost white fabric, fine tempering, smoothened."
SLP-2005,2152,1,1,,ET,9-11-2005 00:00:00,CER,CW1,1,5,r,,,c1,Classic,LR,,,,,,badly preserved but known LR type like 2006-1-1 T7
SLP-2005,2005,1,1,,ET,1-11-2005 00:00:00,CER,CW1,1,,r,,,b,Classic,R-LR,no,yes,no,"0,4","Biferno, pag. 129, F181(I cent. BC), Rainini 1996, pag.253, 646, pag.277, 750","beginning of handle or knob, Olletta/jar"
SLP-2004,325,1,1,,,,CER,CW1,1,,b,,,"beige, no inclusions",Classic,R2,,,,,barker 224.1,"beige, no inclusions, barker224.3 mid imperial"
SLP-2004,196,1,1,,,,CER,CW1,1,,h/r,,ab/ah,,Classic,R2-LR,,,,,Barker 133F212,best parallel indicates a date of 150-250 but could probably also be later
SLP-2005,3547,1,1,,TS,28-11-2005 00:00:00,CER,CW1,3,13,,,,f,Classic,H-R,,,,,,black
SLP-2005,2045,3,1,,ET,10-11-2005 00:00:00,CER,CW1,1,1,b,,,g,Classic,H/R,,yes,no,,,"brown surface, orange core"
SLP-2005,2332,1,1,,ML,15-11-2005 00:00:00,CER,CW1,1,1,,,,g,Classic,R/LR,,,,,,burned
SLP-2005,2010,2,1,,ET,7-11-2005 00:00:00,CER,CW1,1,1,w,,,g1,Classic,,,,,,,burnt into black
SLP-2004,193,1,1,,,,CER,CW1,1,,r,,,ah,Classic,H-R,,,,"0,4",,but redder surface than the typical orange ah.
SLP-2005,3150,1,1,,ML,25-11-2005 00:00:00,CER,CW1,1,5,r,?,,b1,Classic,R,,,,,,"can't make up the form, poss. Handle"
SLP-2004,347,1,1,,TS,,CER,CW1,1,,w/r,,,,Classic,H-R,,,,,,cf. 245 T1:precies dezelfde vorm! Deze hier is echter beter bewaard. Evt.te tekenen.
SLP-2005,3560,1,1,,TS,30-11-2005 00:00:00,CER,CW1,1,3,,,,b,Classic,H-R,,,,,,circles incised.
SLP-2005,2125,1,1,,ET,9-11-2005 00:00:00,CER,CW1,2,10,w,1 cup,,d,Classic,H/R,,,,,,"colour of H PW but too sandy and hard fired, so R CW1?"
SLP-2005,2089,1,1,,ET,8-11-2005 00:00:00,CER,CW1,1,5,,,,b1,Classic,H,,,,,,"could be base,  but anyway too small to be drawn"
SLP-2004,343,2,1,s,JP,,CER,CW1,1,,r,,,"brown outside, dark brown inside",Classic,h-LR,,,,,,could be LR (dark fabric)
SLP-2004,421,1,1,,,,CER,CW1,1,,w,,ab1,,Classic,r,,,,,,dark brown stripes on the outside (not glazed) possible SV?
SLP-2004,325,1,1,,TS,,CER,CW1,1,,b,,,dark grey,Classic,R2-LR,,,,,,"dark grey, thin: 0.5cm, barker 224.1 is similar but no clear parallel"
SLP-2004,243,1,1,,,,CER,CW1,1,,R,prob bowl/ large cup,ab,,Classic,H2/R,,,,,,date to be checked no parl in rianini
SLP-2005,3136,1,1,,ML,23-11-2005 00:00:00,CER,CW1,6,20,w,,,c1,Classic,H/R,,,,,,Different small cw fragments.
SLP-2005,3121,1,1,,ML,23-11-2005 00:00:00,CER,CW1,6,35,w,,,"e1, b1",Classic,H/R,,,,,,Different small fragments of Hellenistic to Roman  olla's
SLP-2005,3034,1,1,,ML,24-11-2005 00:00:00,CER,CW1,6,15,w,,,"b1, g1",Classic,H/R,,,,,,Different small thinwalled wares. Possible 'pareti sottili''
SLP-2005,2114,1,1,,ET,9-11-2005 00:00:00,CER,CW1,1,10,h,jug/jar,,b1,Classic,R,,,,,"Rainini 1996, p.280 no. 767",diffused form with most intense fase I. cent. BC
SLP-2005,2208,1,1,,JP,30-11-2005 00:00:00,CER,CW1,2,10,w,,,b1,Classic,H-R,,,,,,DS
SLP-2005,3207,1,1,,ML,26-11-2005 00:00:00,CER,CW1,1,10,w,,,b1,Classic,H,,,,,,ds
SLP-2005,2289,1,1,,TS,11-11-2005 00:00:00,CER,CW1,1,3,,,,b1,Classic,H-R,,,,,,DS
SLP-2005,2350,1,1,,JP,30-11-2005 00:00:00,CER,CW1,1,5,,,,b1,Classic,H-R,,,,,,DS
SLP-2005,3229,1,1,,TS,30-11-2005 00:00:00,CER,CW1,1,6,,,,b1,Classic,H-R,,,,,,DS
SLP-2005,2424,1,1,,JP,30-11-2005 00:00:00,CER,CW1,1,5,w,,,b1/f1,Classic,H-R,,,,,,DS
SLP-2005,3125,1,1,,TS,30-11-2005 00:00:00,CER,CW1,2,15,,,,c1,Classic,H-LR,,,,,,DS
SLP-2005,3229,1,1,,TS,30-11-2005 00:00:00,CER,CW1,1,3,,,,c1,Classic,H-R,,,,,,ds
SLP-2005,3561,1,1,,JP,30-11-2005 00:00:00,CER,CW1,2,5,,,,e1,Classic,H-R,,,,,,DS
SLP-2005,2297,2,1,,JP,30-11-2005 00:00:00,CER,CW1,4,30,w,,,f1,Classic,H-R,,,,,,DS
SLP-2005,2165,1,1,,ET/TS,11-11-2005 00:00:00,CER,CW1,2,12,,,,d/b,Classic,H-R,,,,,,DS very small
SLP-2005,2190,1,1,,ET,9-11-2005 00:00:00,CER,CW1,1,1,,,,e1,Classic,,,,,,,"ds., very small and worn"
SLP-2005,3154,1,1,,TS,28-11-2005 00:00:00,CER,CW1,1,15,h,,,d,Classic,A-R,,,,,,evt to be drawn. Seems H
SLP-2005,2383,1,1,,ET,16-11-2005 00:00:00,CER,CW1,1,1,r,oletta,,g1,Classic,H,,yes,no,,,Fabric identical to CW2-fragments
SLP-2004,421,1,1,,,,CER,CW1,14,,,,ab1,organge,Classic,r,,,,,,fairly thin walled
SLP-2005,2383,1,1,,ET,16-11-2005 00:00:00,CER,CW1,4,30,w,,,h,Classic,H,,,,,,"Fine coarse ware, one fragment is secondary burned"
SLP-2005,3121,1,1,,ML,23-11-2005 00:00:00,CER,CW1,1,25,b,discshaped ringfoot,,e1,Classic,R/LR,,,,,,"Fine compact ware, hard fired, smoothened."
SLP-2005,2384,1,1,,ET,17-11-2005 00:00:00,CER,CW1,3,30,w,,,h,Classic,H,,,,,,fine sandwich CW
SLP-2005,2050,1,1,,ET,2-11-2005 00:00:00,CER,CW1,1,50,w,,,b,Classic,H/R,,,,,,"fingertraces, fragment not clear, could also be bottom"
SLP-2005,2010,2,1,,ET,7-11-2005 00:00:00,CER,CW1,1,5,r,Olla,,g1,Classic,R-LR,14,yes,no,1,Rainini 1996 p.251 no 652:Fase IV:R,form of olla that persists from H to LR without major changes
SLP-2005,2047,1,1,,ET,3-11-2005 00:00:00,CER,CW1,1,10,,,,g1,Classic,LR/M,,,,,,"form or irregularily formed base or wall with ""carena"" (thickened line)"
SLP-2004,323,1,1,,,,CER,CW1,1,,r,,ab1,,Classic,R2,,,,,barker 180/181,"good parallel in Barker 180/181, mid imperial date (150-250)"
SLP-2004,323,1,1,,,,CER,CW1,1,,r,,,light brown/greyish,Classic,R2,,,,,barker 201?,"good parallel in Barker 201, mid imperial date (150-250)"
SLP-2004,323,1,1,,,,CER,CW1,1,,r,,,light brown,Classic,R2,,,,,barker 211/201,"good parallel in Barker 211/201, mid imperial date (150-250)"
SLP-2005,2385,1,1,,ET,17-11-2005 00:00:00,CER,CW1,2,70,w,,,e1,Classic,H,,,,,,"grey core but not real 'sandwich'(?), softer than other CW1, one fragment with hole"
SLP-2005,2014,1,1,,ET,1-11-2005 00:00:00,CER,CW1,1,,r,,,b1,Classic,H/R,,,,,,"grey core, 'distanziatore'? Same principle as  Sannio 1980, tav. 50,fig.17 (Gildone, end III-II cent. BC)"
SLP-2005,2131,1,1,,ET,9-11-2005 00:00:00,CER,CW1,1,20,b,,,b1,Classic,R,,few,no,,,"grey core, hard fired"
SLP-2005,2485,1,1,,ML,21-11-2005 00:00:00,CER,CW1,1,15,w,,,e,Classic,H/R,,,,,,"hard fired, almost no inclusions"
SLP-2004,324,1,1,,,,CER,CW1,1,,r,,,aa,Classic,H-R,,,,"0,5",,"hard fired, few black and white incl."
